id,ownerUsername,timestamp,locationName,caption,type,likesCount,commentsCount,videoViewCount,videoPlayCount,videoDuration,videoUrl,musicInfo/artist_name,musicInfo/audio_id,musicInfo/should_mute_audio,musicInfo/should_mute_audio_reason,musicInfo/song_name,musicInfo/uses_original_audio,isSponsored,isPinned,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,user_followersCount
3441737479187768665,user4,2024-08-24T13:45:54.000Z,Malta,"Help me pick an outfit for tonight 🩵 Three looks, 3 completely different vibes & that’s one of my favourite things about thrifting; exploring styles you wouldn’t go for 👀 which one should I wear? 1,2 or 3? 🫶
- 
#thriftmalta #secondhandmalta #thriftvalletta #malta #valletta #helpmechoose",Video,-1,19,2867.0,19730.0,60.466,https://instagram.fbsb4-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQO7xds-a88lsMtEWPoW2ZQw3RNlK_dRScpQHUuvoD0KasUk2_jqNxZ0FjWWa1nM2vsSmqa-912x4Jx0epo5ks5vnoW15IoG7c5-RbA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=8811436902204165_2914280707&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BQjRFMzA1OTdENzk4RUU4RjA3QTA2RTAyNDBBNkZBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLN2NOQnZNRF84V09lWUJBUGtOeE5jcE1lNXFicV9FQUFBRhUCAsgBACgAGAAbABUAACa6wJWalPSFQRUCKAJDMywXQE47peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=a244abf49b&ccb=9-4&oh=00_AYDIH5bkbWKSIw9hyRr_6prVEcbT1Hgu4IcUm1Iq9AsxsA&oe=6766EF15&_nc_sid=10d13b,Sabrina Carpenter,523656000000000.0,False,,Taste,False,False,,thriftmalta,secondhandmalta,thriftvalletta,malta,valletta,helpmechoose,,,,,,,,,,,,17648
3445447579580725771,user4,2024-08-29T16:37:17.000Z,Malta,"Decided to vlog my day whilst getting ready for my dream photoshoot 😭🐄✨ Seriously cannot wait to show you the final photos! 🤍 biggest thank you to everyone involved ✨ follow their amazing work here 👇
Photographer: @themitchofficial 
Hair: @wadgestudio 
Jewelry: @sarahgauciofficial 
Makeup: @liams_makeup.artistry 
Skirt: @_thrift_in_the_city_ 
Assistants: @kkristattard & @mayamifsud__ 
-
#adayinmylife #malta #cows #cowsofinstagram #adreamcometrue",Video,251,35,3521.0,38841.0,65.8,https://instagram.fluh3-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOwgiaELQg1_8mQBpdB8kVpBrGuAHpXrVD0h-d6wwa9ZGw_f8BhFelzWTmzI5w0xOIsmJ9bSe2MX0Ca5DPVn5mxkzK4gjA6aerdgnI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1047234256754785_1908448199&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CRTQ0MEQ5RjlCNjVEQjg1MEI3MDZCNjI0RDI5MEI5NV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMbURRUnRNYllRZ3UzMEVBRTlnN2ExaHhFY3ZicV9FQUFBRhUCAsgBACgAGAAbABUAACaQ%2B7z3%2BOmBQBUCKAJDMywXQFBzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=cbdfe476fd&ccb=9-4&oh=00_AYAzyFuBwzgGmf8jITgFZ0QtXuZkTvHbQJIMxP0WuGwxqQ&oe=67671370&_nc_sid=10d13b,Sabrina Carpenter,1708434372894134.0,False,,Good Graces,False,False,,adayinmylife,malta,cows,cowsofinstagram,adreamcometrue,,,,,,,,,,,,,17648
3065872851181093274,user7,2023-03-24T23:29:30.000Z,,"alo alooo aqui t dejo el looksito de este viernes<3333 muaaaaa 
blusa, corset, suéter y la bolsita son thrifted <3
la faldita y botas @stradivarius 
medias de aliexpress 🖤
.
.
.
.
#grwm #fashionreels #outfittoday #outfitinspo #ootd #fashiontrends #trends #inspo",Video,572,16,3543.0,6682.0,23.533,https://instagram.fkul5-1.fna.fbcdn.net/o1/v/t16/f2/m82/AQOEfQQKPphQtmmMCsNBmJN_1qDeU300MVm1pbD77s-hocCr1HjiOujdEy7FgEBUuHxE4_HBR3K59IH9Mjz8tH6R9RZor9mfxp-NLIg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=3051192798517453_3946638609&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zODQxOUI3Rjg0RTM2RkYwQkZEQ0U2MzYzREUyQTI5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKNUxDaFRkWmhiSFFJb0VBRE5kRkJ2dHZ0MWJicV9FQUFBRhUCAsgBACgAGAAbABUAACb25%2Bfk0ffiPxUCKAJDMywXQDeIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=f64b5ffce1&ccb=9-4&oh=00_AYDYvB4wuVY5yR7Ej5SQG1IpAKS8bL1oYFvS1c2eXkHptw&oe=67671D99&_nc_sid=10d13b,Fergie,977702000000000.0,False,,Clumsy,False,False,,grwm,fashionreels,outfittoday,outfitinspo,ootd,fashiontrends,trends,inspo,,,,,,,,,,13106
3433161396789597331,user4,2024-08-12T17:45:52.000Z,Malta,"i <3 ‘00s
-
my first shirt of the year that’s from a fast fashion shop (excluding the F1 merch sewwaaaaa? 😇😂) & it had to be this baby tee 🎀 Jeans are a swapping event find, bag & shoes are from FB marketplace & you already know my watch is from the Birgu Carboot Sale (can you tell i love it? 🤣) 
-
#babytee #00s #90s #thriftedfashion #swapped #malta",Sidecar,356,13,,,,,,,,,,,False,,babytee,00s,90s,thriftedfashion,swapped,malta,,,,,,,,,,,,17648
3438913269318818985,user4,2024-08-20T16:14:16.000Z,Malta,"Told my hairstylists to surprise me…& boy oh boy they did not disappoint 🫢🥰 My hair gives me so much identity (& that’s also the reason why it hasn’t been natural since ‘19 😆) & i loveeee experimenting. I had too many ideas in mind- so I left it up to Mary Rose & Clint at @wadgestudio to completely surprise me & they took care of it ALL 💇‍♀️🩷 
-
-
-
#pinkandblue #pinkandbluehair #coloredhair #crazycolors #hair #malta #thriftmalta",Video,393,51,4711.0,43281.0,20.7,https://instagram.ftas1-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQM9W2MdCkXLWW67QhV37pdAF9lkzCGH8_0P5W63e5XNWDh_Xkd6QWKulQ7vOORkADH_0H6s1IS_gE5QYArrNNPWOAFW1y8TT5rjvMc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuZXhwZXJpbWVudGFsLjcyMC5iYXNlbGluZSJ9&_nc_cat=104&vs=1179374863310543_3422088023&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9ENTQwQ0U2NjMxMjZCNzU2MjQ4NTAyQURBNEJBMDI5MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNdVZ2QnB5UjlIeXdSZ0RBSUpxaEt5Y2lFQURicV9FQUFBRhUCAsgBACgAGAAbABUAACbw%2B4OD2Y%2BRQRUCKAJDMywXQDSzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=a723235668&ccb=9-4&oh=00_AYBML8NyNHAVMGqO983moWO9kEtoTHXQwXEGKbEveUdlAw&oe=676721E3&_nc_sid=10d13b,A$AP Rocky,392559000000000.0,False,,Praise The Lord (Da Shine) (feat. Skepta),False,False,,pinkandblue,pinkandbluehair,coloredhair,crazycolors,hair,malta,thriftmalta,,,,,,,,,,,17648
3037491718655617619,user7,2023-02-13T19:43:08.000Z,,"yesterday's fit para el frillito que hace acá 🥶🥶🥶
top red bershka
top corazon tezenis
faldita thrifted 
black jacket pull and bear
coat thrifted <<333
bolsita thrifted 
.
.

#ootd #grwm #outfitideas #grwmreel",Video,540,11,3344.0,6402.0,59.433,https://scontent-hou1-1.cdninstagram.com/o1/v/t16/f2/m82/AQN0aaMLX490jfX-9RrfrixckcjEmjz_yw3GiOCC1qyhe6ebhixayLZvw18VDT4Z0kedAwwda_mttvcfH2Oc1OaSkdQuFWs6VxafuMg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1865172633846868_1000732424&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82QzQ1RkYwOENBQzEwOUY2QTlCRTVBNTVDOUQyODQ5Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBenFwUlBLRWhYaEY0QUFBSURuV3prYWN4VTlicV9FQUFBRhUCAsgBACgAGAAbABUAACaulJuLx%2FDzPxUCKAJDMywXQE23bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=2d4d9682b2&ccb=9-4&oh=00_AYBCDBIsgHyHO05BSIFZkeLpkMMl4dhjdbzPUmR3-iY_ow&oe=6766F177&_nc_sid=10d13b,"PinkPantheress, Ice Spice",5440916399347246.0,False,,Boy's a liar Pt. 2,False,False,,ootd,grwm,outfitideas,grwmreel,,,,,,,,,,,,,,13106
3438183653201456322,user4,2024-08-19T16:05:11.000Z,Malta,"Should I have worn the white shirt or did I make the right choice with the black one? 🤔🖤🤍 
-
-
Dress: @_thrift_in_the_city_ 
Shirts: handme downs (others’ people trash is my treasure babyyy)
Handbag & shoes: FB marketplace 🖤
-
-
#malta #thriftmalta #thriftinginmalta #thriftvalletta #valletta",Video,219,7,3138.0,27164.0,61.4,https://instagram.fosu2-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNAXKUM4w8QyjdFbuNLhPpoDxJAfuFcFrftqYgskgL3sTQlUn_elYNW3DOzE3zhRF-Zvi03FwIzDIQIMZr6irAEDgV6Ey1g5uf8Xl4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=463204863366707_4252810628&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81NjRBRTM3MzYxNkQxREFBODMxQ0QyMjQ1MzYxRjZBN192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBOFpNUnZMUDFkSmtPc0JBUDlmNk1EWkxBOEticV9FQUFBRhUCAsgBACgAGAAbABUAACaA9%2FWBpvOMQBUCKAJDMywXQE6zMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=15822c6022&ccb=9-4&oh=00_AYAQWUojbyxsZWDA7GY4HiI6m1agYs0Tpozm0pVnifj_Rg&oe=6766F078&_nc_sid=10d13b,LISA,1027333148794028.0,False,,New Woman (feat. ROSALÍA),False,False,,malta,thriftmalta,thriftinginmalta,thriftvalletta,valletta,,,,,,,,,,,,,17648
3415027295241430746,user4,2024-07-18T17:16:56.000Z,Malta,"Nothing beats the feeling of thrifting pieces during the colder months specifically for summer & then finally getting to wear them 🫶 a little ‘fit recap of the past few days 🩷
-
Want to thrift/wear similar pieces? Here’s where I got everything from (psssttt….save this post for future thrift-ventures 🤫)
Bag of all outfits: facebook marketplace (never underestimate FB marketplace! Most of the things I find there are brand new since people tend to sell items they bought online but were the wrong size 💡)
🤠 outfit 1- sunglasses: birgu carboot sale
dress: handme down
outfit 2- pants & sunnies: @_thrift_in_the_city_ 
shirt: it’s actually a swimsuit i had bought 2 years ago from Primark- still a fav of mine! 🫶
Cap: @mclaren @f1 
outfit 3- same pants and sunnies as previous outfit
vintage blouse: the thrifting district in Toulouse, France 🇫🇷 
outfit 4- @mclaren @landonorris shirt: swapped this for free at the Verdala swapping event! A fav of mine 🫶
Bikini top: deadstock material from @_thrift_in_the_city_ (jeans from there too!)
Sunglasses & Watch: Birgu Carboot Sale 
outfit 5- my favourite summer shirt 🧡 from @_thrift_in_the_city_ 
Jeans: PAWS, San Ġwann
outfit 6- pants from Give & Take, Marsascala
Sunnies: @_thrift_in_the_city_
Shirt: Birgu Carboot sale (€2 🤫)
outfit 7- shirt: handme down 
skirt @_thrift_in_the_city_ 
Sunnies: i forgot honestly 😮‍💨😂 but i thrift most of my sunnies from HUGS, Mosta, Oasis Charity Bazaar in Qormi, Give & Take in Marsascala & @_thrift_in_the_city_ 
-
Let me know which one is your favourite 👀🩷
-
#thriftmalta #thriftinginmalta #malta #valletta #dailyoutfit",Video,-1,4,3396.0,11115.0,5.466,https://scontent-msp1-1.cdninstagram.com/o1/v/t16/f2/m69/AQPCDno0NrtIssgr2p8LzWcPE1BEdy80-a-iJodqHo5YpBab5qFw3Ch9B1rYBi4b-SPKlHKYxT5BKriuF5BXFKWb.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzEuMTA4MC5oaWdoIn0&_nc_cat=105&vs=1516651915611379_213486326&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRnRvOEJwUEhLa3QxZ3NHQUJJRUl3ZWMtbVk5YmtZTEFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFQWE4aHFrV0J6a1I2SUJBRTNBcldGQzBMeHJia1lMQUFBRhUCAsgBACgAGAAbABUAACbixt%2FEraDBPxUCKAJDMywXQBXdLxqfvncYEmRhc2hfaGlnaF8xMDgwcF92MREAdf4HAA%3D%3D&_nc_rid=460c5f45ab&ccb=9-4&oh=00_AYDaUlqQRW9dwjhrieX_0qwXvF6Mg3CRmj1-OVAOiT7SKA&oe=6766F8B8&_nc_sid=10d13b,yesconnieishere,268483000000000.0,False,,Tems “Free Mind” x 2PAC “Do For Love” Mash Up,True,False,,thriftmalta,thriftinginmalta,malta,valletta,dailyoutfit,,,,,,,,,,,,,17648
3421516854603196998,user4,2024-07-27T16:14:23.000Z,Malta,"I find summer outfits to be more of a challenge whilst styling- especially to events where I wanna be comfy 🧚‍♀️🥥 so here’s a little GRWM 🍻
-
Also, visited the Jack Link’s Jerky & Peperami stalls by @whatsinstore_mlt & they have some amazing offers! Be sure to go grab a snack whilst at the festival 🤗 / c o l l a b
-
#thriftmalta #malta #grwm #malti #thriftedootd",Video,-1,9,2360.0,17760.0,69.0,https://instagram.find1-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPJrfQeXvAh_YkmvdFNcN_5OH15G2qkQBSE1KHlEUtlBWu5i43Xf2DVlOlSfFhFCUnFmM-KiIaVmGqr2gmNu92SK457FduP6nxWUFI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1008157250517188_4525252&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9ENjQ2MDk3QzQ3NzhCNTBGNUMxMDk2REI0OTk3OTVBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNTUpBQnM3OEJlWEE0VWVBTmJHNnBVSFRfQjZicV9FQUFBRhUCAsgBACgAGAAbABUAACb6jKDxzsurQBUCKAJDMywXQFFAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=8933fbae5b&ccb=9-4&oh=00_AYDrXqyOicESr9asgLWOQZX0IOLgQSTTGwzKXkKWVStgsw&oe=67671C55&_nc_sid=10d13b,Las Ketchup,437984000000000.0,False,,The Ketchup Song (Aserejé),False,False,,thriftmalta,malta,grwm,malti,thriftedootd,,,,,,,,,,,,,17648
3430213922867726520,user4,2024-08-08T16:10:16.000Z,Malta,"ALL THE PLACES YOU CAN THRIFT AT IN MALTA & GOZO - save this post for future thrift-ventures 🇲🇹📍
•
📍 Valletta:
@_thrift_in_the_city_ 
LOOP Charity Shop
@thevintagecollection_malta 
@ladykittvintage at @il_lokal 
@cekcik_valletta 
•
📍 St. Paul’s Bay:
St. Paul’s Second Hand shop
That’s Handy
EVA Charity Shop
The Hive
@puttinucares Warehouse
Vintage +
•
📍Mellieħa
There’s one in Mellieħa Sanctuary sqaure!
•
📍 Birkirkara:
Stepping Stone
Salvatore Clothing
Dar Hosea Bazaar
@thriftbyalternative 
@gigisantiques_and_collectibles 
•
📍 Sliema:
MSPCA
@cathedralconceptstore 
@taylormaidvintage.mt 
•
📍 Gżira
Puttinu Cares Charity shop
Heal & Teach Foundation
•
📍 San Ġwann
PAWS
MSPCA
S.A.S.G
•
📍Mosta
HUGS
@cottonandbaize 
Building Bridges
•
📍 Naxxar
Era’s Vintage
Thrifties
•
📍Ħamrun
Give & take Charity Shop
AAA Funk4Paws
Missio Charity Shop
Vintage+
•
📍 St. Venera
Happy Paws
•
📍 Qormi
Oasis Charity Bazaar
•
📍 Imsida
@cherryystone 
Sera’s (not sure about the name- but it’s right across 32 snack bar!)
•
📍 Tarxien
St. Antide Charity Shop
Kittyland
•
📍 Fgura
Vintage Vibes
•
📍 Marsascala
@inspire.malta give & take Charity shop
Happy Paws
There’s also a carboot sale every Sunday!
•
📍 Żabbar
YMCA
Fondazzjoni Sebħ
•
📍 Birgu
Birgu Carboot Sale
Birgu is also known for various bazaars so keep an eye out if you live in the area!
•
📍 Gozo
Vogue XChange
Victoria Bazaar
Delightful Debra’s Preloved Boutique
Charlies Antiques
Inspire Charity Shop
Bazaar Bizarre
•
There are also multiple online shops, here are some of them! If you know of more, make sure to tag them below🤍
@restyle_mt
@plutoniansthrift
@cometogetherclothing
@bigthriftenergymt
@_unwasted_
@newfoundgemss
@thriftwithgiulia
@thriftingcheaply
@stelma_chic
shifting_by_thrifting
@inversion_thrift
@thriftwithgia
@wiserevive
@clubvintagemalta
@thrift_life_good_life
@thriftpopupmalta (they have multiple pop-ups yearly with amazing finds!!)
@bhaltannanna
•
DM me more places to thrift at to go & recommend them for you! ☺️
#thriftmalta #wheretothriftmalta #thriftingmalta #thriftinginmalta #sustainablemalta #malta 🧿",Video,779,39,13854.0,178361.0,22.7,https://instagram.fdel18-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOKujhiaMDBWQvc83cViZnmmJCr3xkRrDJUHNzQZPSa7G2DjNpeqQKeNxgMC5UWTHpBhDoi6PKN0Y_srqSWOIRs6SWVthfPcnL-HJo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=462426280011282_2270935047&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yMjRBMzdBMzYwRjhBRDAwREVCN0M1ODI1QUNERDc4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKQjJHUnRudDVZM0dxb0RBREVHaEJrY1g5TWJicV9FQUFBRhUCAsgBACgAGAAbABUAACbkgZXNzvSJQBUCKAJDMywXQDazMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=4d8e3121d8&ccb=9-4&oh=00_AYCy6J_iO03McoFFq57HUvzqRBMMFsJOcypVIaDvjHewdQ&oe=6766F375&_nc_sid=10d13b,Jordan Adetunji,1009328027565885.0,False,,KEHLANI (REMIX) [feat. Kehlani],False,False,,thriftmalta,wheretothriftmalta,thriftingmalta,thriftinginmalta,sustainablemalta,malta,,,,,,,,,,,,17648
3427976250434744042,user4,2024-08-05T14:07:01.000Z,Malta,"Help me pick an outfit 🩵🙏 I loveeeee wearing an extra outfit when I’m not quite feeling like “me” so this is the perfect pick me up 🩷 sooooo, which one should I wear?
-
-
#thriftmalta #secondhandmalta #thriftvalletta #malta #valletta #helpmechoose",Video,-1,78,3708.0,38663.0,57.2,https://scontent-prg1-1.cdninstagram.com/o1/v/t16/f2/m86/AQNYfyRm943I19LVM8tf2HVlb3NF1I3f9YrfdPft3Vm6nrXEpxcs-ePqcnIPr3Fqg8Ih_hojzhDbhBFRkFa98TrRzVpVWDOGF6Zt224.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=1169311167626561_1032321695&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zMjRGNTNDMDJFQzAyOUYwNTg2QjJEN0EyMTNGRTlBRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQOFpFaHRUVDBKVjY0SU5BQnVFaWtPSVEwaENicV9FQUFBRhUCAsgBACgAGAAbABUAACawi9vzn9noPxUCKAJDMywXQEyZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=39a32e35fa&ccb=9-4&oh=00_AYAljzvSn6TpwaU8XSCfiOZWPJZfwNhYauCNLr7p6UXbZw&oe=6766F494&_nc_sid=10d13b,"Charli xcx, Billie Eilish",1235451451148870.0,False,,Guess featuring billie eilish,False,False,,thriftmalta,secondhandmalta,thriftvalletta,malta,valletta,helpmechoose,,,,,,,,,,,,17648
3412829952064744357,user3,2024-07-15T16:31:27.000Z,"Valletta, Malta","We are so excited for tomorrow! 🩷 our biggest kilo sale yet is happening from 10am-3pm 👀 see you beautiful people 🪩💅🏻 (also, see last post for a giveaway 👀 good luck!!! ✨)
-
-
#thriftmalta #thriftvalletta #malta #valletta #kilosalemalta",Video,-1,4,4479.0,13631.0,20.033,https://scontent-hou1-1.cdninstagram.com/o1/v/t16/f2/m86/AQPt4ALMudAIlPz68oc07yFkoABrMXs_Oko7XswAhreE4pYowFWMbjDhaSrfY1jL6q4PeSeRm4zdFzLEZR4ji_WkTutipliPHkimF70.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=369987086117756_1102567075&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85NDQ4MzQ5OEVBODhEMjBEOTdFNDAzRDlBOTYwQTc5Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJM3E1eHJTcnRfSDE1UUJBRVVGaGw4RzZtQk5icV9FQUFBRhUCAsgBACgAGAAbABUAACaEwcGOwrH7PxUCKAJDMywXQDQIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=8a9de4bb7b&ccb=9-4&oh=00_AYACHE4Za5CJTF8tcZXkrTSJd9phzohqpTgniSj80jWTAg&oe=6766EF4E&_nc_sid=10d13b,Charli xcx,268777000000000.0,False,,Apple,False,False,,thriftmalta,thriftvalletta,malta,valletta,kilosalemalta,,,,,,,,,,,,,0
3413308133256887260,user3,2024-07-16T08:21:57.000Z,"Valletta, Malta","KILO SALE DAY 🩷 see you from 10am-3pm for the biggest kilo sale we’ve ever had 💅🏻 for today ONLY, both shops have been transformed to clothing & accessory heaven with hundreds of items to choose from 👀 see you!! 🪩
-
-
-
#thriftmalta #thriftvalletta #malta #valletta #kilosalemalta",Video,323,11,7608.0,26594.0,4.448,https://scontent-prg1-1.cdninstagram.com/o1/v/t16/f2/m86/AQOhHeeY6Q5xwnZVGqNlRuC91xeB59rx-CkZ7Nw2GaBzBFm1WvwVxmtMw4Xn-G150CmgNFe7VzrWZvqOFWtVVuoyjRVnbIefkumJ_ZA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1907380253061468_3106804409&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yMzQ5NTVBRTFDQjAzOEEzMjgzREIzOEMwM0YzNjk4RV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDOGE3Qm81Ry1Sd3NkRUJBQkJPa3ItamxGa3FicV9FQUFBRhUCAsgBACgAGAAbABUAACbUl6aZ%2BOaGQBUCKAJDMywXQBHKwIMSbpgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=037641b114&ccb=9-4&oh=00_AYCwvnirN6hAhYdyCBPwuS_tBk_e4-vsJ9ulMEZxYLkCIg&oe=676715A1&_nc_sid=10d13b,Charli xcx,268777000000000.0,False,,Apple,False,False,,thriftmalta,thriftvalletta,malta,valletta,kilosalemalta,,,,,,,,,,,,,0
